ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|LD HOLDINGS GROUP LLC      144A|LNDPT|US521088AC89||United States|3525000|3367|3367|USD|ISHUSHY|3/26/2021|
12/30/2021|LFS TOPCO LLC              144A|LENDMK|US50203TAA43|50203TAA4|United States|1590000|1671|1671|USD|ISHUSHY|9/21/2021|
12/30/2021|LIBERTY MUTUAL GROUP INC   144A|LIBMUT|US53079EAN40||United States|1734000|2441|2441|USD|ISHUSHY|3/7/2007|
12/30/2021|LIBERTY MUTUAL GROUP INC   144A|LIBMUT|US53079EBM57||United States|2850000|2887|2887|USD|ISHUSHY|8/16/2021|
12/30/2021|LIBERTY MUTUAL GROUP INC   144A|LIBMUT|US53079EBL74|53079EBL7|United States|5000000|4789|4789|USD|ISHUSHY|2/1/2021|
12/30/2021|LPL HOLDINGS INC           144A|LPLA|US50212YAC84|50212YAC8|United States|1927000|2006|2006|USD|ISHUSHY|11/12/2019|
12/30/2021|LPL HOLDINGS INC           144A|LPLA|US50212YAD67|50212YAD6|United States|4970000|5146|5146|USD|ISHUSHY|3/15/2021|
12/30/2021|LPL HOLDINGS INC           144A|LPLA|US50212YAF16|50212YAF1|United States|2335000|2415|2415|USD|ISHUSHY|5/18/2021|
12/30/2021|MIDCAP FINANCIAL ISSUER TRUST 144A|MIDCAP|US59567LAA26|59567LAA2|United States|5445000|5734|5734|USD|ISHUSHY|4/29/2021|
12/30/2021|MIDCAP FINANCIAL ISSUER TRUST 144A|MIDCAP|US59590AAA79||United States|2285000|2332|2332|USD|ISHUSHY|6/30/2021|
12/30/2021|MAGELLAN HEALTH INC|MGLN|US559079AK49|559079AK4|United States|1591000|1743|1743|USD|ISHUSHY|9/22/2017|
12/30/2021|MOLINA HEALTHCARE INC      144A|MOH|US60855RAJ95|60855RAJ9|United States|3975000|4101|4101|USD|ISHUSHY|6/2/2020|
12/30/2021|MOLINA HEALTHCARE INC      144A|MOH|US60855RAK68|60855RAK6|United States|3938000|4105|4105|USD|ISHUSHY|11/17/2020|
12/30/2021|MOLINA HEALTHCARE INC      144A|MOH|US60855RAL42|60855RAL4|United States|4375000|4450|4450|USD|ISHUSHY|11/16/2021|
12/30/2021|MPT OPERATING PARTNERSHIP LP / MPT|MPW|US55342UAG94|55342UAG9|United States|2546000|2675|2675|USD|ISHUSHY|7/22/2016|
12/30/2021|MPT OPERATING PARTNERSHIP LP / MPT|MPW|US55342UAH77||United States|8024000|8479|8479|USD|ISHUSHY|9/21/2017|
12/30/2021|MPT OPERATING PARTNERSHIP LP|MPW|US55342UAJ34|55342UAJ3|United States|4484000|4807|4807|USD|ISHUSHY|7/26/2019|
12/30/2021|MPT OPERATING PARTNERSHIP LP|MPW|US55342UAM62|55342UAM6|United States|6700000|6861|6861|USD|ISHUSHY|12/4/2020|
12/30/2021|MGIC INVESTMENT CORPORATION|MTG|US552848AG81|552848AG8|United States|3919000|4202|4202|USD|ISHUSHY|8/12/2020|
12/30/2021|NAVIENT CORP MTN|NAVI|US78442FEQ72||United States|4663000|4961|4961|USD|ISHUSHY|1/28/2013|
12/30/2021|NAVIENT CORP|NAVI|US63938CAE84|63938CAE8|United States|1424000|1562|1562|USD|ISHUSHY|9/16/2016|
12/30/2021|NAVIENT CORP MTN|NAVI|US78442FET12|78442FET1|United States|4127000|4467|4467|USD|ISHUSHY|3/27/2014|
12/30/2021|NAVIENT CORP|NAVI|US63938CAB46|63938CAB4|United States|2238000|2407|2407|USD|ISHUSHY|11/6/2014|
12/30/2021|NAVIENT CORP|NAVI|US63938CAH16|63938CAH1|United States|3112000|3426|3426|USD|ISHUSHY|5/26/2017|
12/30/2021|NAVIENT CORP|NAVI|US63938CAJ71|63938CAJ7|United States|2829000|3135|3135|USD|ISHUSHY|6/11/2018|
12/30/2021|NAVIENT CORP|NAVI|US63938CAK45|63938CAK4|United States|4535000|4688|4688|USD|ISHUSHY|1/27/2020|
12/30/2021|NAVIENT CORP|NAVI|US63938CAL28|63938CAL2|United States|2945000|2980|2980|USD|ISHUSHY|2/2/2021|
12/30/2021|NAVIENT CORP|NAVI|US63938CAM01|63938CAM0|United States|4405000|4445|4445|USD|ISHUSHY|11/4/2021|
12/30/2021|NAVIENT CORP MTN|NAVI|US78442FAZ18||United States|2917000|2846|2846|USD|ISHUSHY|7/21/2003|
12/30/2021|NMI HOLDINGS INC           144A|NMIH|US629209AA52|629209AA5|United States|2804000|3201|3201|USD|ISHUSHY|6/19/2020|
12/30/2021|NEW RESIDENTIAL INVESTMENT CORP 144A|NRZ|US64828TAA07|64828TAA0|United States|3444000|3504|3504|USD|ISHUSHY|9/16/2020|
12/30/2021|PHH MORTGAGE CORP          144A|OCN|US69356NAA28|69356NAA2|United States|2301000|2432|2432|USD|ISHUSHY|3/4/2021|
12/30/2021|SPRINGLEAF FINANCE CORP|OMF|US85172FAL31||United States|3938000|4190|4190|USD|ISHUSHY|12/8/2017|
12/30/2021|SPRINGLEAF FINANCE CORP|OMF|US85172FAF62|85172FAF6|United States|1182000|1326|1326|USD|ISHUSHY|12/10/2013|
12/30/2021|SPRINGLEAF FINANCE CORP|OMF|US85172FAP45|85172FAP4|United States|7166000|7726|7726|USD|ISHUSHY|2/22/2019|
12/30/2021|SPRINGLEAF FINANCE CORP|OMF|US85172FAM14|85172FAM1|United States|6851000|7779|7779|USD|ISHUSHY|3/12/2018|
12/30/2021|SPRINGLEAF FINANCE CORP|OMF|US85172FAS83|85172FAS8|United States|3280000|3545|3545|USD|ISHUSHY|5/14/2020|
12/30/2021|SPRINGLEAF FINANCE CORP|OMF|US85172FAN96||United States|8761000|10170|10170|USD|ISHUSHY|5/11/2018|
12/30/2021|ONEMAIN FINANCE CORP|OMF|US682691AB63||United States|4035000|4072|4072|USD|ISHUSHY|6/22/2021|
12/30/2021|SPRINGLEAF FINANCE CORP|OMF|US85172FAQ28|85172FAQ2|United States|4471000|5154|5154|USD|ISHUSHY|5/9/2019|
12/30/2021|ONEMAIN FINANCE CORP|OMF|US682691AC47|682691AC4|United States|3280000|3255|3255|USD|ISHUSHY|8/11/2021|
12/30/2021|SPRINGLEAF FINANCE CORP|OMF|US85172FAR01|85172FAR0|United States|4331000|4696|4696|USD|ISHUSHY|11/7/2019|
12/30/2021|ONEMAIN FINANCE CORP|OMF|US682691AA80|682691AA8|United States|4821000|4786|4786|USD|ISHUSHY|12/17/2020|
12/30/2021|NFP CORP   144A|NFP|US65342RAE09|65342RAE0|United States|3000000|3070|3070|USD|ISHUSHY|6/1/2021|
12/30/2021|NFP CORP   144A|NFP|US65342RAD26|65342RAD2|United States|10218000|10533|10533|USD|ISHUSHY|8/10/2020|
12/30/2021|PENNYMAC FINANCIAL SERVICES INC 144A|PFSI|US70932MAA53|70932MAA5|United States|3731000|3875|3875|USD|ISHUSHY|9/29/2020|
12/30/2021|PENNYMAC FINANCIAL SERVICES INC 144A|PFSI|US70932MAB37|70932MAB3|United States|3520000|3440|3440|USD|ISHUSHY|2/11/2021|
12/30/2021|PENNYMAC FINANCIAL SERVICES INC 144A|PFSI|US70932MAC10|70932MAC1|United States|2854000|2923|2923|USD|ISHUSHY|9/16/2021|
12/30/2021|PARK INTERMEDIATE HOLDINGS LLC 144A|PK|US70052LAA17|70052LAA1|United States|2680000|2848|2848|USD|ISHUSHY|5/29/2020|
12/30/2021|PARK INTERMEDIATE HOLDINGS LLC 144A|PK|US70052LAB99|70052LAB9|United States|3949000|4187|4187|USD|ISHUSHY|9/18/2020|
12/30/2021|PARK INTERMEDIATE HOLDINGS LLC 144A|PK|US70052LAC72||United States|4080000|4217|4217|USD|ISHUSHY|5/14/2021|
12/30/2021|PRA GROUP INC              144A|PRAA|US69354NAC02|69354NAC0|United States|2178000|2380|2380|USD|ISHUSHY|8/27/2020|
12/30/2021|PRA GROUP INC              144A|PRAA|US69354NAD84|69354NAD8|United States|1905000|1940|1940|USD|ISHUSHY|9/22/2021|
