ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|HOME DEPOT INC|HD|US437076CF79|437076CF7|United States|202000|191|191|USD|ISHIBDW|1/7/2021|
12/30/2021|HOME DEPOT INC|HD|US437076CJ91||United States|57000|56|56|USD|ISHIBDW|9/21/2021|
12/30/2021|HESS CORPORATION|HES|US023551AJ38||United States|60000|82|82|USD|ISHIBDW|8/15/2001|
12/30/2021|AMERICAN HONDA FINANCE CORPORATION MTN|HNDA|US02665WDT53||United States|50000|49|49|USD|ISHIBDW|1/13/2021|
12/30/2021|HONEYWELL INTERNATIONAL INC|HON|US438516CF18||United States|165000|162|162|USD|ISHIBDW|8/16/2021|
12/30/2021|HELMERICH AND PAYNE INC    144A|HP|US423452AE19|423452AE1|United States|65000|65|65|USD|ISHIBDW|9/29/2021|
12/30/2021|HP INC     144A|HPQ|US40434LAG05|40434LAG0|United States|105000|104|104|USD|ISHIBDW|6/16/2021|
12/30/2021|HUBBELL INCORPORATED|HUBB|US443510AK84|443510AK8|United States|20000|20|20|USD|ISHIBDW|3/12/2021|
12/30/2021|HUNTSMAN INTERNATIONAL LLC|HUN|US44701QBF81||United States|60000|61|61|USD|ISHIBDW|5/26/2021|
12/30/2021|IDEX CORPORATION|IEX|US45167RAH75|45167RAH7|United States|55000|56|56|USD|ISHIBDW|5/28/2021|
12/30/2021|ILLUMINA INC|ILMN|US452327AM11|452327AM1|United States|63000|64|64|USD|ISHIBDW|3/23/2021|
12/30/2021|INTEL CORPORATION|INTC|US458140BU38|458140BU3|United States|148000|148|148|USD|ISHIBDW|8/12/2021|
12/30/2021|INTERPUBLIC GROUP OF COMPANIES INC|IPG|US460690BT64|460690BT6|United States|64000|65|65|USD|ISHIBDW|2/25/2021|
12/30/2021|JABIL INC|JBL|US466313AK92|466313AK9|United States|70000|73|73|USD|ISHIBDW|7/13/2020|
12/30/2021|KELLOGG COMPANY|K|US487836AT55||United States|61000|87|87|USD|ISHIBDW|7/13/2001|
12/30/2021|KYNDRYL HOLDINGS INC       144A|KD|US50155QAE08|50155QAE0|United States|74000|72|72|USD|ISHIBDW|10/15/2021|
12/30/2021|KEURIG DR PEPPER INC|KDP|US49271VAN01|49271VAN0|United States|75000|75|75|USD|ISHIBDW|3/15/2021|
12/30/2021|KIMBERLY-CLARK CORPORATION|KMB|US494368CD38|494368CD3|United States|65000|65|65|USD|ISHIBDW|11/2/2021|
12/30/2021|KINDER MORGAN INC|KMI|US49456BAR24|49456BAR2|United States|30000|29|29|USD|ISHIBDW|8/5/2020|
