,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
10/2/2020,APELLIS PHARMACEUTICALS INC 144A,APLS,US03753UAC09,03753UAC0,United States,800000,875,875,USD,ISHICVT,5/12/2020,
10/2/2020,APHRIA INC 144A,APHACN,US03765KAA25,03765KAA2,Canada,1725000,1357,1357,USD,ISHICVT,4/23/2019,
10/2/2020,APOLLO COMMERCIAL REAL ESTATE FINA,ARI,US03762UAB17,03762UAB1,United States,1715000,1625,1625,USD,ISHICVT,8/21/2017,
10/2/2020,ARBOR REALTY TRUST INC     144A,ABR,US038923AN80,038923AN8,United States,1150000,1123,1123,USD,ISHICVT,11/12/2019,
10/2/2020,ARES CAPITAL CORPORATION,ARCC,US04010LAT08,04010LAT0,United States,1390000,1425,1425,USD,ISHICVT,1/27/2017,
10/2/2020,ARES CAPITAL CORPORATION,ARCC,US04010LAW37,04010LAW3,United States,2005000,2087,2087,USD,ISHICVT,3/8/2019,
10/2/2020,ATLAS AIR WORLDWIDE HOLDINGS INC,AAWW,US049164BJ49,049164BJ4,United States,900000,1121,1121,USD,ISHICVT,5/23/2017,
10/2/2020,ATLASSIAN INC,TEAM,US04947PAB85,,United States,4080000,9360,9360,USD,ISHICVT,4/27/2018,
10/2/2020,AURORA CANNABIS INC,ACBCN,US05156XAG34,05156XAG3,Canada,800000,361,361,USD,ISHICVT,1/24/2019,
10/2/2020,AVAYA HOLDINGS CORP,AVYA,US05351XAB73,05351XAB7,United States,946000,916,916,USD,ISHICVT,6/11/2018,
10/2/2020,AXA SA     144A,AXASA,US054536AD96,054536AD9,France,3525000,3220,3220,USD,ISHICVT,5/14/2018,
10/2/2020,BANDWIDTH.COM INC          144A,BAND,US05988JAA16,05988JAA1,United States,1525000,3137,3137,USD,ISHICVT,2/28/2020,
10/2/2020,BAOZUN INC,BZUN,US06684LAB99,,China,800000,753,753,USD,ISHICVT,4/10/2019,
10/2/2020,BARCLAYS BANK PLC,BACR,US06738G8A15,,United Kingdom,800000,968,968,USD,ISHICVT,1/30/2020,
10/2/2020,BARCLAYS BANK PLC,BACR,US06739GCF46,,United Kingdom,900000,973,973,USD,ISHICVT,2/20/2020,
10/2/2020,BILIBILI INC,BILI,US090040AB26,,Cayman Islands,2045000,3624,3624,USD,ISHICVT,4/5/2019,
10/2/2020,BILIBILI INC               144A,BILI,US090040AC09,090040AC0,Cayman Islands,2881000,3459,3459,USD,ISHICVT,6/2/2020,
10/2/2020,BIOMARIN PHARMACEUTICAL INC,BMRN,US09061GAF81,09061GAF8,United States,1690000,1701,1701,USD,ISHICVT,10/15/2013,
10/2/2020,BIOMARIN PHARMACEUTICAL INC.,BMRN,US09061GAH48,09061GAH4,United States,1475000,1539,1539,USD,ISHICVT,8/11/2017,
10/2/2020,BIOMARIN PHARMACEUTICAL INC. 144A,BMRN,US09061GAJ04,09061GAJ0,United States,2663000,2595,2595,USD,ISHICVT,5/14/2020,
10/2/2020,BLACKLINE INC,BL,US09239BAB53,09239BAB5,United States,2150000,2968,2968,USD,ISHICVT,8/13/2019,
10/2/2020,BLACKSTONE MORTGAGE TRUST INC,BXMT,US09257WAB63,09257WAB6,United States,2025000,1999,1999,USD,ISHICVT,5/5/2017,
10/2/2020,BOFA FINANCE LLC MTN,BAC,US09709THH77,,United States,1000000,1118,1118,USD,ISHICVT,1/27/2020,
10/2/2020,BOFA FINANCE LLC MTN,BAC,US09709TED90,09709TED9,United States,1010000,986,986,USD,ISHICVT,4/10/2018,
10/2/2020,BOOKING HOLDINGS INC       144A,BKNG,US09857LAM00,09857LAM0,United States,3395000,4373,4373,USD,ISHICVT,4/14/2020,
10/2/2020,BRIDGEBIO PHARMA INC       144A,BBIO,US10806XAA00,10806XAA0,United States,2250000,2628,2628,USD,ISHICVT,3/9/2020,
10/2/2020,BURLINGTON STORES INC      144A,BURL,US122017AA43,122017AA4,United States,3122000,3857,3857,USD,ISHICVT,4/16/2020,
10/2/2020,CAESARS ENTERTAINMENT CORP,CZR,US127686AA18,127686AA1,United States,2500000,4907,4907,USD,ISHICVT,10/6/2017,
10/2/2020,CALLAWAY GOLF COMPANY      144A,ELY,US131193AD62,131193AD6,United States,900000,1243,1243,USD,ISHICVT,5/4/2020,
10/2/2020,CARNIVAL CORP              144A,CCL,US143658BF88,143658BF8,United States,4900000,8321,8321,USD,ISHICVT,4/6/2020,
10/2/2020,CHART INDUSTRIES INC       144A,GTLS,US16115QAD25,16115QAD2,United States,925000,1329,1329,USD,ISHICVT,11/6/2017,
10/2/2020,CHEGG INC,CHGG,US163092AD18,163092AD1,United States,3725000,5724,5724,USD,ISHICVT,3/26/2019,
10/2/2020,CHEGG INC  144A,CHGG,US163092AE90,163092AE9,United States,3400000,3407,3407,USD,ISHICVT,8/21/2020,
10/2/2020,CHENIERE ENERGY INC,LNG,US16411RAG48,16411RAG4,United States,2275000,1643,1643,USD,ISHICVT,3/9/2015,
10/2/2020,CINEMARK HOLDINGS INC      144A,CNK,US17243VAA08,17243VAA0,United States,1500000,1502,1502,USD,ISHICVT,8/21/2020,
