,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,CHEVRON CORP,CVX,US166764BX70,166764BX7,United States,1437000,1465,1465,USD,ISHIBDS,5/11/2020,
12/30/2021,CHEVRON USA INC,CVX,US166756AL00,166756AL0,United States,1070000,1036,1036,USD,ISHIBDS,8/12/2020,
12/30/2021,JOHN DEERE CAPITAL CORP MTN,DE,US24422EVF32,24422EVF3,United States,611000,618,618,USD,ISHIBDS,3/9/2020,
12/30/2021,JOHN DEERE CAPITAL CORP MTN,DE,US24422ETW92,24422ETW9,United States,873000,937,937,USD,ISHIBDS,9/8/2017,
12/30/2021,DELL INTERNATIONAL LLC,DELL,US24703TAF30,24703TAF3,United States,974000,1195,1195,USD,ISHIBDS,6/15/2021,
12/30/2021,DOLLAR GENERAL CORPORATION,DG,US256677AE53,,United States,1050000,1160,1160,USD,ISHIBDS,4/11/2017,
12/30/2021,D R HORTON INC,DHI,US23331ABP30,,United States,703000,683,683,USD,ISHIBDS,10/2/2020,
12/30/2021,WALT DISNEY CO,DIS,US254687FP66,254687FP6,United States,855000,948,948,USD,ISHIBDS,3/23/2020,
12/30/2021,WALT DISNEY CO MTN,DIS,US25468PDV58,,United States,1485000,1594,1594,USD,ISHIBDS,6/6/2017,
12/30/2021,DARDEN RESTAURANTS INC,DRI,US237194AL90,237194AL9,United States,978000,1068,1068,USD,ISHIBDS,4/18/2017,
12/30/2021,T-MOBILE USA INC,TMUS,US87264ABD63,87264ABD6,United States,5401000,5889,5889,USD,ISHIBDS,5/21/2021,
12/30/2021,TYSON FOODS INC,TSN,US902494BC62,902494BC6,United States,1689000,1824,1824,USD,ISHIBDS,6/2/2017,
12/30/2021,DEVON ENERGY CORPORATION,DVN,US25179MBD48,25179MBD4,United States,593000,631,631,USD,ISHIBDS,12/29/2021,
12/30/2021,EBAY INC,EBAY,US278642AU75,278642AU7,United States,1623000,1766,1766,USD,ISHIBDS,6/6/2017,
12/30/2021,ECOLAB INC,ECL,US278865BL34,278865BL3,United States,25000,25,25,USD,ISHIBDS,12/15/2021,
12/30/2021,ECOLAB INC,ECL,US278865BD18,278865BD1,United States,650000,707,707,USD,ISHIBDS,4/17/2018,
12/30/2021,ESTEE LAUDER COMPANIES INC. (THE),EL,US29736RAJ95,29736RAJ9,United States,620000,671,671,USD,ISHIBDS,2/9/2017,
12/30/2021,EMERSON ELECTRIC CO,EMR,US291011BL71,291011BL7,United States,572000,576,576,USD,ISHIBDS,4/29/2020,
12/30/2021,LASMO USA INC,ENIIM,US51808BAE20,,Italy,286000,365,365,USD,ISHIBDS,11/12/1997,
12/30/2021,ENTERPRISE PRODUCTS OPERATING LLC,EPD,US29379VBL62,29379VBL6,United States,707000,783,783,USD,ISHIBDS,4/13/2016,
12/30/2021,EQUINIX INC,EQIX,US29444UBG04,29444UBG0,United States,1057000,1052,1052,USD,ISHIBDS,6/22/2020,
12/30/2021,ENABLE MIDSTREAM PARTNERS LP,ENBL,US292480AK65,,United States,897000,980,980,USD,ISHIBDS,3/9/2017,
