,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,BAXTER INTERNATIONAL INC   144A,BAX,US071813CZ05,071813CZ0,United States,6430000,6419,6419,USD,ISHNEAR,12/1/2021,
12/30/2021,BAYER US FINANCE II LLC    144A,BAYNGR,US07274NAG88,,Germany,32500000,32787,32787,USD,ISHNEAR,6/25/2018,
12/30/2021,BAYER US FINANCE II LLC    144A,BAYNGR,US07274NAE31,,Germany,15000000,15712,15712,USD,ISHNEAR,6/25/2018,
12/30/2021,BMW US CAPITAL LLC         144A,BMW,US05565EBV65,05565EBV6,Germany,22230000,22231,22231,USD,ISHNEAR,8/12/2021,
12/30/2021,BRISTOL-MYERS SQUIBB CO,BMY,US110122CL03,110122CL0,United States,10400000,10521,10521,USD,ISHNEAR,7/17/2020,
12/30/2021,CATERPILLAR FINANCIAL SERVICES COR,CAT,US14913Q2M07,,United States,9600000,9646,9646,USD,ISHNEAR,5/16/2018,
12/30/2021,CHARTER COMMUNICATIONS OPERATING L,CHTR,US161175BB96,161175BB9,United States,74155000,76709,76709,USD,ISHNEAR,12/1/2016,
12/30/2021,CHARTER COMMUNICATIONS OPERATING L,CHTR,US161175BP82,161175BP8,United States,18300000,18748,18748,USD,ISHNEAR,7/3/2018,
12/30/2021,CIGNA CORP,CI,US125523BT66,125523BT6,United States,19937000,20372,20372,USD,ISHNEAR,7/13/2020,
12/30/2021,CIGNA CORP,CI,US125523CN87,125523CN8,United States,9360000,9278,9278,USD,ISHNEAR,3/3/2021,
12/30/2021,CARLISLE COMPANIES INCORPORATED,CSL,US142339AK65,142339AK6,United States,9115000,9052,9052,USD,ISHNEAR,9/28/2021,
12/30/2021,CVS HEALTH CORP,CVS,US126650CK42,,United States,33390000,34287,34287,USD,ISHNEAR,7/20/2015,
12/30/2021,CVS HEALTH CORP,CVS,US126650BZ20,,United States,15000000,15236,15236,USD,ISHNEAR,11/29/2012,
12/30/2021,DAIMLER FINANCE NORTH AMERICA LLC 144A,DAIGR,US233851DQ46,233851DQ4,Germany,24623000,24674,24674,USD,ISHNEAR,2/22/2019,
12/30/2021,DAIMLER FINANCE NORTH AMERICA LLC 144A,DAIGR,US233851DU57,233851DU5,Germany,19691000,20117,20117,USD,ISHNEAR,8/15/2019,
12/30/2021,DAIMLER FINANCE NORTH AMERICA LLC 144A,DAIGR,US233851EB67,,Germany,9005000,8945,8945,USD,ISHNEAR,3/2/2021,
12/30/2021,DOWDUPONT INC,DD,US26078JAB61,,United States,2000000,2126,2126,USD,ISHNEAR,11/28/2018,
12/30/2021,DELL INTERNATIONAL LLC,DELL,US24703TAA43,24703TAA4,United States,10523000,11139,11139,USD,ISHNEAR,6/15/2021,
12/30/2021,TYSON FOODS INC,TSN,US902494AT07,,United States,7930000,8008,8008,USD,ISHNEAR,6/13/2012,
12/30/2021,DAIMLER TRUCKS FINANCE NORTH AMERI 144A,DTRGR,US233853AB69,233853AB6,Germany,15000000,15003,15003,USD,ISHNEAR,12/14/2021,
12/30/2021,ENERGY TRANSFER LP,ET,US86765BAL36,,United States,10000000,10339,10339,USD,ISHNEAR,1/10/2013,
12/30/2021,ENERGY TRANSFER LP,ET,US29273RAS85,29273RAS8,United States,6400000,6628,6628,USD,ISHNEAR,1/22/2013,
12/30/2021,ENERGY TRANSFER OPERATING LP,ET,US29278NAL73,29278NAL7,United States,8000000,8331,8331,USD,ISHNEAR,3/22/2019,
12/30/2021,FIDELITY NATIONAL INFORMATION SERV,FIS,US31620MBP05,,United States,32634000,32518,32518,USD,ISHNEAR,3/2/2021,
12/30/2021,FISERV INC,FISV,US337738AM09,,United States,25675000,26262,26262,USD,ISHNEAR,9/25/2012,
12/30/2021,FISERV INC,FISV,US337738AQ13,337738AQ1,United States,4000000,4220,4220,USD,ISHNEAR,9/25/2018,
