,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
10/2/2020,SANTANDER UK GROUP HOLDINGS PLC,SANUK,US80281LAF22,,United Kingdom,200000,208,208,USD,ISHIBDD,1/10/2017,
10/2/2020,SANTANDER UK PLC,SANUK,US80283LAY92,80283LAY9,United Kingdom,200000,207,207,USD,ISHIBDD,1/13/2020,
10/2/2020,BANCO SANTANDER SA,SANTAN,US05964HAE53,05964HAE5,Spain,210000,221,221,USD,ISHIBDD,10/23/2017,
10/2/2020,SUMITOMO MITSUI FINANCIAL GROUP IN,SUMIBK,US86562MAQ33,,Japan,327000,342,342,USD,ISHIBDD,7/12/2017,
10/2/2020,SUMITOMO MITSUI FINANCIAL GROUP IN,SUMIBK,US86562MAU45,,Japan,250000,264,264,USD,ISHIBDD,10/18/2017,
10/2/2020,SUMITOMO MITSUI FINANCIAL GROUP IN,SUMIBK,US86562MAX83,86562MAX8,Japan,290000,308,308,USD,ISHIBDD,1/17/2018,
10/2/2020,TORONTO-DOMINION BANK/THE,TD,US89114QCD88,,Canada,175000,182,182,USD,ISHIBDD,10/10/2019,
10/2/2020,WESTPAC BANKING CORP,WSTP,US961214DQ36,961214DQ3,Australia,223000,233,233,USD,ISHIBDD,6/28/2017,
10/2/2020,WESTPAC BANKING CORP,WSTP,US961214DS91,961214DS9,Australia,150000,159,159,USD,ISHIBDD,12/11/2017,
10/2/2020,WESTPAC BANKING CORP,WSTP,US961214EJ83,961214EJ8,Australia,108000,112,112,USD,ISHIBDD,1/16/2020,
10/2/2020,AMERICA MOVIL SAB DE CV,AMXLMM,US02364WBD65,,Mexico,225000,236,236,USD,ISHIBDD,7/16/2012,
10/2/2020,ASTRAZENECA PLC,AZN,US046353AQ14,046353AQ1,United Kingdom,25000,26,26,USD,ISHIBDD,6/12/2017,
10/2/2020,BAIDU INC,BIDU,US056752AB41,,China,200000,212,212,USD,ISHIBDD,11/28/2012,
10/2/2020,ROGERS COMMUNICATIONS INC,RCICN,US775109AW17,775109AW1,Canada,125000,132,132,USD,ISHIBDD,3/7/2013,
10/2/2020,BP CAPITAL MARKETS PLC,BPLN,US05565QCB23,,United Kingdom,190000,199,199,USD,ISHIBDD,11/6/2012,
10/2/2020,CANADIAN NATURAL RESOURCES LTD,CNQCN,US136385AW17,136385AW1,Canada,158000,165,165,USD,ISHIBDD,5/30/2017,
10/2/2020,ENBRIDGE INC,ENBCN,US29250NAQ88,29250NAQ8,Canada,100000,104,104,USD,ISHIBDD,7/7/2017,
10/2/2020,FLEXTRONICS INTERNATIONAL LTD,FLEX,US33938EAS63,33938EAS6,Singapore,75000,82,82,USD,ISHIBDD,8/28/2013,
10/2/2020,TECHNIPFMC PLC,FTI,US87854XAD30,87854XAD3,United Kingdom,75000,78,78,USD,ISHIBDD,5/22/2018,
10/2/2020,GLAXOSMITHKLINE CAPITAL PLC,GSK,US377373AD71,377373AD7,United Kingdom,350000,367,367,USD,ISHIBDD,5/9/2012,
10/2/2020,HUSKY ENERGY INC.,HSECN,US448055AJ20,,Canada,75000,79,79,USD,ISHIBDD,3/22/2012,
10/2/2020,COVIDIEN INTERNATIONAL FINANCE SA,MDT,US22303QAN07,,United States,155000,162,162,USD,ISHIBDD,5/30/2012,
10/2/2020,NUTRIEN LTD,NTRCN,US67077MAJ71,67077MAJ7,Canada,85000,89,89,USD,ISHIBDD,4/10/2018,
10/2/2020,SHELL INTERNATIONAL FINANCE BV,RDSALN,US822582AS19,822582AS1,Netherlands,322000,335,335,USD,ISHIBDD,8/21/2012,
10/2/2020,SHELL INTERNATIONAL FINANCE BV,RDSALN,US822582AV48,822582AV4,Netherlands,35000,37,37,USD,ISHIBDD,12/6/2012,
10/2/2020,TOTAL CAPITAL INTERNATIONAL SA,TOTAL,US89153VAE92,89153VAE9,France,169000,179,179,USD,ISHIBDD,9/25/2012,
10/2/2020,TRANSCANADA PIPELINES LIMITED,TRPCN,US893526DM20,,Canada,165000,171,171,USD,ISHIBDD,8/2/2012,
10/2/2020,VODAFONE GROUP PLC,VOD,US92857WAZ32,,United Kingdom,9000,9,9,USD,ISHIBDD,9/26/2012,
10/2/2020,VODAFONE GROUP PLC,VOD,US92857WBC38,92857WBC3,United Kingdom,62000,66,66,USD,ISHIBDD,2/19/2013,
10/2/2020,WPP FINANCE 2010,WPPLN,US92936MAC10,,United Kingdom,100000,105,105,USD,ISHIBDD,9/7/2012,
10/2/2020,ISHRBD MAR 2023 TRM CRP XFIN ETF,IBCE,US46432FAN78,46432FAN7,United States,129000,3234,3234,USD,ISHIBDD,4/17/2013,
10/2/2020,USD CASH,USD,,,United States,58626,59,59,USD,ISHIBDD,1/1/1989,
10/2/2020,BLK CSH FND TREASURY SL AGENCY,XTSLA,US0669224778,066922477,United States,794000,794,794,USD,ISHIBDD,2/4/2009,
