ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990FB945|64990FB94|United States|2235000|2341|2341|USD|NAT0-5|6/28/2012|
12/30/2021|CENTRAL TEX REGL MOBILITY AUTH|CTXGEN|US155498CX42|155498CX4|United States|9620000|10305|10305|USD|NAT0-5|5/16/2013|
12/30/2021|JOBSOHIO BEVERAGE SYS OHIO STA|JOBGEN|US47770VAK61|47770VAK6|United States|8000000|8578|8578|USD|NAT0-5|2/1/2013|
12/30/2021|METROPOLITAN GOVT NASHVILLE &|MET|US592112MY98|592112MY9|United States|5215000|5591|5591|USD|NAT0-5|5/9/2013|
12/30/2021|METROPOLITAN GOVT NASHVILLE &|MET|US592112MZ63|592112MZ6|United States|50000|54|54|USD|NAT0-5|5/9/2013|
12/30/2021|METROPOLITAN GOVT NASHVILLE &|MET|US592112ND43|592112ND4|United States|120000|129|129|USD|NAT0-5|5/9/2013|
12/30/2021|METROPOLITAN GOVT NASHVILLE &|MET|US592112NE26|592112NE2|United States|4935000|5291|5291|USD|NAT0-5|5/9/2013|
12/30/2021|NEW JERSEY ST TPK AUTH TPK REV|NJSTRN|US6461392A26|6461392A2|United States|5200000|5578|5578|USD|NAT0-5|9/20/2012|
12/30/2021|NEW JERSEY ST TPK AUTH TPK REV|NJSTRN|US646139Z653|646139Z65|United States|2585000|2773|2773|USD|NAT0-5|9/20/2012|
12/30/2021|NEW JERSEY ST TPK AUTH TPK REV|NJSTRN|US646139Z737|646139Z73|United States|1970000|2113|2113|USD|NAT0-5|9/20/2012|
12/30/2021|NEW JERSEY ST TPK AUTH TPK REV|NJSTRN|US646139Z992|646139Z99|United States|1125000|1207|1207|USD|NAT0-5|9/20/2012|
12/30/2021|NEW JERSEY ST TPK AUTH TPK REV|NJSTRN|US646140AS25|646140AS2|United States|2740000|2939|2939|USD|NAT0-5|4/4/2013|
12/30/2021|VIRGINIA COLLEGE BLDG AUTH VA|VACHGR|US927781R485|927781R48|United States|1375000|1475|1475|USD|NAT0-5|9/26/2013|
12/30/2021|NEW YORK ST DORM AUTH ST PERSONAL|NYSHGR|US64990E5L73|64990E5L7|United States|7855000|8424|8424|USD|NAT0-5|10/20/2016|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990EKT37|64990EKT3|United States|12000000|12870|12870|USD|NAT0-5|7/25/2013|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990FE592|64990FE59|United States|2030000|2176|2176|USD|NAT0-5|7/13/2017|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990FE915|64990FE91|United States|6720000|7203|7203|USD|NAT0-5|10/13/2017|
12/30/2021|OHIO ST TPK COMMN TPK REV|OHSTRN|US67760HJY80|67760HJY8|United States|5180000|5552|5552|USD|NAT0-5|8/15/2013|
12/30/2021|COLORADO ST BRD GOVERNORS UNIV|COSHGR|US196707RA35|196707RA3|United States|2055000|2203|2203|USD|NAT0-5|12/31/2013|
12/30/2021|MARYLAND ST|MDS|US574193LS55|574193LS5|United States|45000|48|48|USD|NAT0-5|3/17/2015|
12/30/2021|NEW YORK N Y|NYC|US64966QTH38|64966QTH3|United States|5000000|5361|5361|USD|NAT0-5|3/19/2013|
12/30/2021|NEW YORK ST DORM AUTH SALES TA|NYSHGR|US64990AAL98|64990AAL9|United States|1640000|1758|1758|USD|NAT0-5|10/24/2013|
