ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|PRICELINE GROUP INC|BKNG|US741503AW60|741503AW6|United States|1828000|1963|1963|USD|ISHIBDQ|3/13/2015|
12/30/2021|BRISTOL-MYERS SQUIBB CO|BMY|US110122DC94|110122DC9|United States|5897000|6469|6469|USD|ISHIBDQ|7/17/2020|
12/30/2021|BRISTOL-MYERS SQUIBB CO|BMY|US110122DN59|110122DN5|United States|1478000|1447|1447|USD|ISHIBDQ|11/13/2020|
12/30/2021|BP CAPITAL MARKETS AMERICA INC.|BPLN|US10373QBJ85|10373QBJ8|United States|1543000|1637|1637|USD|ISHIBDQ|4/6/2020|
12/30/2021|BP CAPITAL MARKETS AMERICA INC|BPLN|US10373QAB68||United States|2943000|3205|3205|USD|ISHIBDQ|9/21/2018|
12/30/2021|BURLINGTON NORTHERN SANTA FE LLC|BNSF|US12189LAV36|12189LAV3|United States|996000|1055|1055|USD|ISHIBDQ|3/9/2015|
12/30/2021|PRECISION CASTPARTS CORP|PCP|US740189AM73||United States|2778000|2955|2955|USD|ISHIBDQ|6/10/2015|
12/30/2021|BURLINGTON NORTHERN SANTA FE LLC|BNSF|US12189LAY74||United States|1486000|1618|1618|USD|ISHIBDQ|8/20/2015|
12/30/2021|BURLINGTON NORTHERN SANTA FE CORPO|BNSF|US12189TAA25||United States|227000|275|275|USD|ISHIBDQ|12/11/1995|
12/30/2021|BOSTON SCIENTIFIC CORPORATION|BSX|US101137AR84||United States|1563000|1689|1689|USD|ISHIBDQ|5/12/2015|
12/30/2021|BOSTON SCIENTIFIC CORPORATION|BSX|US101137AZ01|101137AZ0|United States|1552000|1574|1574|USD|ISHIBDQ|5/18/2020|
12/30/2021|BORGWARNER INC|BWA|US099724AJ55||United States|1526000|1626|1626|USD|ISHIBDQ|3/16/2015|
12/30/2021|CONAGRA BRANDS INC|CAG|US205887CB65|205887CB6|United States|2955000|3272|3272|USD|ISHIBDQ|10/22/2018|
12/30/2021|CARDINAL HEALTH INC|CAH|US14149YBE77|14149YBE7|United States|1854000|2008|2008|USD|ISHIBDQ|6/23/2015|
12/30/2021|CARRIER GLOBAL CORP|CARR|US14448CAN48|14448CAN4|United States|4733000|4889|4889|USD|ISHIBDQ|12/8/2020|
